id_alimento_anmat,nombre,denominacion,marca,categoria,kcal_100g,unidad,proteinas_100g,grasas_100g,carbs_100g
31536,Alfajor de maicena,Alfajor relleno de dulce de leche cubierto con coco rallado,"Rotisería martha, fábrica de pastas",Pan y productos de panadería,387.5,g,4.75,18.75,50.0
31537,Pan de molde,,Vicen-tina,Pan y productos de panadería,350.0,g,4.0,3.0,54.0
31538,Harina de maíz de cocción rápida para preparar polenta,,Cuña piru,Harinas / sémolas / almidones,342.0,g,7.4,0.0,78.0
31539,Pastas frescas rellenas ravioles de espinaca,,Rotisería martha fábrica de pastas,Pastas frescas rellenas,249.0,g,7.6,2.5,49.0
31540,Pastas frescas rellenas ravioles de ricota,,Rotisería martha fábrica de pastas,Pastas frescas rellenas,242.0,g,7.7,2.1,48.0
31541,Pastas frescas rellenas ravioles de espinaca y pollo,,Rotisería martha fábrica de pastas,Pastas frescas rellenas,214.0,g,7.2,2.4,41.0
31542,Pastas frescas rellenas peroge de ricota,,Rotisería martha fábrica de pastas,Pastas frescas rellenas,241.0,g,14.0,13.0,17.0
31543,Pastas frescas rellenas peroge de papa y queso,,Rotisería martha fábrica de pastas,Pastas frescas rellenas,249.0,g,7.1,13.0,26.0
31544,Amarillos,Fideos secos,Ej,Pastas secas sin relleno,246.25,g,7.62,0.75,52.5
31545,Verdes,Fideos secos,Ej,Pastas secas sin relleno,247.5,g,7.62,0.75,52.5
31546,Rojos,Fideos secos,Ej,Pastas secas sin relleno,247.5,g,7.62,0.75,52.5
31547,Wafles con queso estilo americano,Comida preparada congelada: waffles salados,Oita,Pastas frescas sin relleno,178.57,g,4.57,9.71,18.57
31548,Waffles estilo americano,Comida preparada congelada: waffles dulces,Oita,Pastas frescas sin relleno,210.0,g,7.86,5.29,34.29
31549,Maiz pisado blanco,,Catini,Cereales,352.0,g,8.0,2.0,80.0
31550,Variedad fortuna,Arroz blanco largo ancho 00000,Garrison,Cereales,338.0,g,5.4,0.0,80.0
31551,Facturas rellenas con crema pastelera. Supercongelado,,Lc,Pan y productos de panadería,350.0,g,7.0,11.0,55.0
31552,Croissant supercongelados,Factura salada hojaldrada supercongelada,Lc,Pan y productos de panadería,350.0,g,7.0,11.0,55.0
31553,Galletitas dulces sabor vainilla con chips de chocolate,,Vitaltacc,Galletitas y bizcochos,380.0,g,3.67,11.33,66.67
31554,Cookies de chocolate y naranja,Galletitas dulces sabor chocolate con chips de chocolate y ralladura de naranja,Vitaltacc,Pan y productos de panadería,356.67,g,4.0,11.33,60.0
31555,Maiz pisado blanco,,Garrison,Cereales,352.0,g,8.0,2.0,80.0
31556,Pisingallo,Maiz,Catini,Cereales,360.0,g,7.8,1.8,76.0
31557,Pastas frescas con espinacas ñoquis,,Rotisería martha fábrica de pastas,Pastas frescas sin relleno,199.0,g,7.1,2.9,36.0
31558,Pastas frescas con morrón ñoquis,,Rotisería martha fábrica de pastas,Pastas frescas sin relleno,200.0,g,7.1,3.1,36.0
31559,Pastas frescas congeladas tallairines,,Oita,Pastas frescas sin relleno,173.0,g,8.1,3.3,29.0
31560,Horno,Tapa para empanadas,Don casianosky,Pastas frescas sin relleno,390.0,g,6.33,21.33,43.33
31561,Freir,Tapa para empanadas,Don casianosky,Pastas frescas sin relleno,316.67,g,8.0,6.33,56.67
31562,Pastas frescas ñoquis,,"Rotisería martha, fábrica de pastas",Pastas frescas sin relleno,204.0,g,7.1,3.1,37.0
31563,Pastas frescas con papa ñoquis,,"Rotisería martha, fábrica de pastas",Pastas frescas sin relleno,204.0,g,6.2,3.4,31.0
31564,Pastas frescas rellenas congeladas: ravioles de verdura y ricota,,Oita,Pastas frescas rellenas,164.0,g,9.9,8.5,13.0
31565,Noquis multicolor,"Pasta fresca congelada ñoquis de papa, espinaca, remolacha y calabaza",Oita,Pastas frescas sin relleno,219.0,g,6.8,0.7,33.0
31566,Empanadas de carne con masa de mandioca,Comida preparada congelada: empanadas de carne,Oita,Pastas frescas rellenas,177.0,g,12.0,2.7,27.0
31567,Pan de miga,Pan sandwich,"Rotisería martha, fábrica de pastas",Pan y productos de panadería,220.0,g,6.4,1.2,46.0
31568,Pastas frescas con morrón tallarines,,"Rotisería martha, fábrica de pastas",Pastas frescas sin relleno,321.0,g,9.7,2.9,64.0
31569,Pastas frescas con espinaca tallarines,,"Rotisería martha, fábrica de pastas",Pastas frescas sin relleno,320.0,g,9.7,2.8,64.0
31570,Freír,Tapa para empanadas,"Rotisería martha, fábrica de pastas",Pastas frescas sin relleno,330.0,g,8.67,6.0,60.0
31571,Freír. Copetín o perogé,Tapa para empanadas,"Rotisería martha, fábrica de pastas",Pastas frescas sin relleno,330.0,g,8.67,6.0,60.0
31572,Pastas frescas rellenas congeladas: sorrentinos de ricota y verdura,,Oita,Pastas frescas rellenas,185.0,g,11.0,8.9,17.0
31573,Pastas frescas al huevo tallarines,,"Rotisería martha, fábrica de pastas",Pastas frescas sin relleno,298.0,g,10.0,4.6,54.0
31574,Tallarines de crema,Pastas frescas tallarines,"Rotisería martha, fábrica de pastas",Pastas frescas sin relleno,340.0,g,9.6,5.5,63.0
31575,Copetín. Horno,Tapa para empanadas,"Rotisería martha, fábrica de pastas",Pastas frescas sin relleno,413.33,g,6.0,24.33,43.33
31576,Pastas frescas rellenas congeladas: sorrentinos de jamon y queso,,Oita,Pastas frescas rellenas,219.0,g,14.0,12.0,16.0
31577,Pastas frescas rellenas congeladas: ravioles de jamon y queso,,Oita,Pastas frescas rellenas,236.0,g,15.0,13.0,17.0
31578,Arroz blanco largo fino 00000,,Garrison,Cereales,338.0,g,5.4,0.0,80.0
31579,Fecula de mandioca,,Diesel,Harinas / sémolas / almidones,340.0,g,0.0,0.0,85.0
31580,Prepizza,Pizza con salsa de tomate y orégano,"Rotisería martha, fábrica de pastas",Pan y productos de panadería,255.0,g,6.25,6.75,42.5
31581,Fecula de mandioca,,Taihang,Harinas / sémolas / almidones,340.0,g,0.0,0.0,85.0
31582,Bizcochos salados supercongelados,,Me piace,Pan y productos de panadería,393.33,g,6.33,21.67,43.33
31583,Bizcochos con queso supercongelados,,Mi piace,Galletitas y bizcochos,473.33,g,16.33,28.33,36.67
31584,Pisingallo,Maiz,Garrison,Cereales,360.0,g,7.8,1.8,76.0
31585,Chipitas de almidon,Producto para copetín. Supercongelado,Benicio maestro chipero,Galletitas y bizcochos,326.0,g,6.2,15.6,40.0
31586,Arroz blanco largo fino 00000,,Catini,Cereales,338.0,g,5.4,0.0,80.0
31587,Fecula de mandioca,,Catini,Harinas / sémolas / almidones,355.0,g,3.0,0.0,85.0
31588,Arroz parboil largo fino 00000,,Garrison,Cereales,338.0,g,5.4,0.0,80.0
31589,Ñoquis de papa,Pastas frescas congeladas ñoquis,Oita,Pastas frescas sin relleno,123.0,g,3.7,0.3,29.0
31590,Ñoquis de mandioca,Pastas frescas congeladas ñoquis,Oita,Pastas frescas sin relleno,172.0,g,3.5,0.0,39.0
31591,Arroz blanco largo fino 0000,,Catini,Cereales,338.0,g,5.4,0.0,80.0
31592,Arroz blanco largo fino 0000,,Garrison,Cereales,338.0,g,5.4,0.0,80.0
31593,Variedad fortuna,Arroz blanco largo ancho 00000,Catini,Cereales,338.0,g,5.4,0.0,80.0
31594,Catete,Harina de maiz,Catini,Harinas / sémolas / almidones,370.0,g,7.0,1.8,80.0
31595,Hojaldre. Freír.,Tapa para pastelitos,"Rotisería martha, fábrica de pastas",Pastas frescas sin relleno,463.33,g,6.0,29.67,43.33
31596,Horno,Tapa para empanadas,"Rotisería martha, fábrica de pastas",Pastas frescas sin relleno,403.33,g,6.0,24.33,40.0
31597,Tapa para pascualina,,"Rotisería martha, fábrica de pastas",Pastas frescas sin relleno,406.67,g,6.0,24.33,40.0
31598,Almidón de maiz,,Catini,Harinas / sémolas / almidones,380.0,g,0.0,0.0,90.0
31599,Maiz pisado colorado,,Catini,Cereales,342.0,g,7.4,0.0,78.0
31600,Colorado,Harina de maiz,Catini,Harinas / sémolas / almidones,324.0,g,6.8,0.0,74.0
31601,Arroz blanco largo fino 0000,,Cuña piru,Cereales,338.0,g,5.4,0.0,80.0
31602,Maiz pisado colorado,,Garrison,Cereales,342.0,g,7.4,0.0,78.0
31603,Colorado,Harina de maiz para preparar polenta,Cuña piru,Harinas / sémolas / almidones,324.0,g,6.8,0.0,74.0
31604,Harinilla de maiz,,Catini,Harinas / sémolas / almidones,324.0,g,6.8,0.0,74.0
31605,Pisingallo,Maiz,Cuña piru,Cereales,360.0,g,7.8,1.8,78.0
31606,Polentini,Harina de maiz coccion rapida para preparar polenta,Garrison,Harinas / sémolas / almidones,342.0,g,7.4,0.0,78.0
31607,Pan lactal,Pan lacteado supercongelado,Dore ultracongelados,Pan y productos de panadería,272.0,g,8.2,2.4,54.0
31608,Fecula de mandioca,,Indelma,Harinas / sémolas / almidones,340.0,g,0.0,0.0,85.0
31609,Factura peine batata supercongelado,Facturas rellenas con dulce de batata. Supercongelado,Dore ultracongelados,Pan y productos de panadería,375.0,g,5.5,13.75,60.0
31610,Harina de maiz para preparar polenta,,Fabiola,Harinas / sémolas / almidones,348.0,g,9.0,0.0,76.0
31611,Pan de salvado,Pan con salvado supercongelado,Dore ultracongelados,Pan y productos de panadería,262.0,g,8.2,2.0,50.0
31612,Pan de hamburguesa,Pan tipo viena,Dore,Pan y productos de panadería,304.0,g,7.8,5.4,56.0
31613,Pastas frescas rellenas: ravioles de jamon y queso,,El condor,Pastas frescas rellenas,215.0,g,7.5,2.4,41.0
31614,Factura crema y batata,Facturas rellenas con dulce de batata y cubierta con crema pastelera. Supercongelado,Doré ultracongelados,Pan y productos de panadería,340.0,g,4.75,11.0,60.0
31615,Tarta de pera,Comida preparada congelada. Tarta rellena con peras y avellanas,Dore ultracongelados,Pan y productos de panadería,275.0,g,3.83,12.0,36.67
31616,Grisines con salvado,,Dore,Pan y productos de panadería,313.33,g,8.0,7.33,56.67
31617,Masas secas bañadas,"Galletitas dulces con saborizante artificial vainilla con nueces, dulce de leche, chocolate semiamargo y chocolate blanco. Congelado",Dore ultracongelado,Pan y productos de panadería,420.0,g,5.67,21.67,50.0
31618,Masas suizas supercongelado,"Galletitas dulces con saborizante artificial vainilla con dulce de leche, chocolate semiamargo y chocolate blanco . Congelado",Dore ultracongelados,Pan y productos de panadería,470.0,g,7.67,21.67,60.0
31619,Galletitas de miel,Galletitas dulces de miel con aromatizante artificial vainilla,Dore,Pan y productos de panadería,416.67,g,6.33,12.0,73.33
31620,Factura sin relleno,Facturas dulces. Supercongelado,Dore ultracongelado,Pan y productos de panadería,392.5,g,7.0,18.0,50.0
31621,Cookies de mani,Galletitas dulces con maní con aromatizante artificial vainilla,Dore,Pan y productos de panadería,513.33,g,9.0,26.0,60.0
31622,Freir. Super tapas,Tapas para empanadas,El condor,Pastas frescas sin relleno,316.67,g,6.0,9.0,53.33
31623,Conitos de coco,Comida preparada congelada: bocadito de coco,Dore ultracongelado,Pan y productos de panadería,460.0,g,8.67,33.33,25.33
31624,Cookies de coco,Galletitas dulces de coco con aromatizante artificial vainilla,Dore,Pan y productos de panadería,586.67,g,7.67,40.0,46.67
31625,Conitos con dulce de leche,Comida preparada congelada. Galletita dulce con saborizante artificial vainilla rellena de dulce de leche cubierta con chocolate semiamargo,Dore ultracongelados,Pan y productos de panadería,420.0,g,7.0,18.67,56.67
31626,Pan de horma,Pan con salvado,Benessere,Pan y productos de panadería,212.0,g,6.8,2.8,40.0
31627,Pan de horma,Lacteado,Benessere,Pan y productos de panadería,216.0,g,6.2,2.6,42.0
31628,Prepizza,Pizza con salsa de tomate,Benessere,Pan y productos de panadería,227.5,g,5.75,2.5,47.5
31629,Pan casero,Pan con grasa,Dore,Pan y productos de panadería,294.0,g,8.2,4.2,56.0
31630,Pan tipo viena,,Dore,Pan y productos de panadería,312.0,g,8.0,5.6,58.0
31631,Pan mayorista,Pan,Dore,Pan y productos de panadería,286.0,g,8.2,2.4,58.0
31632,Pan de horma,Pan con semillas,Benessere,Pan y productos de panadería,226.0,g,6.6,4.4,40.0
31633,Cookies de chocolate,Galletitas dulces con chips de chocolate con aromatizante artificial vainilla,Dore,Pan y productos de panadería,546.67,g,6.33,28.0,66.67
31634,Croissant,Factura salada hojaldrada supercongelada,Dore ultracongelados,Pan y productos de panadería,350.0,g,7.0,11.0,55.0
31635,Chipa almidon,Producto para copetin. Supercongelado,Me piace,Pan y productos de panadería,366.0,g,6.0,15.0,50.0
31636,Horno super rotiseras,Tapas para empanadas,Alfonsina,Pastas frescas sin relleno,360.0,g,6.67,15.0,50.0
31637,Avena arrollada instantanea,Avena arrollada,Instituto,Productos a base de cereales,400.0,g,16.67,6.67,66.67
31638,Avena arrollada tradicional,Avena arrollada,Instituto,Productos a base de cereales,400.0,g,16.67,6.67,66.67
31639,Premezcla de fécula de mandioca y almidón de maíz,,Almifec,Premezclas,350.0,g,0.0,0.0,85.0
31640,Fideos frescos al huevo,Pastas frescas al huevo- tallarines,El mana hermanos,Pastas frescas sin relleno,226.0,g,10.0,2.3,48.0
31641,Pan artesanal,Pan,El mana hermanos,Pan y productos de panadería,326.0,g,9.4,2.8,66.0
31642,Pan artesanal,Galleta común,El mana hermanos,Pan y productos de panadería,326.0,g,9.4,2.8,66.0
31643,Factura de crema y dulce de leche,Facturas hojaldradas rellenas con dulce de leche y cubierta con crema pastelera. Supercongelado,Dore ultracongelados,Pan y productos de panadería,305.0,g,5.0,12.75,37.5
31644,Pan baguette,Pan con grasa precocido supercongelado,Dore ultracongelados,Pan y productos de panadería,272.0,g,8.0,2.4,54.0
31645,Torraditas con grasa,Bizcocho,El mana hermanos,Galletitas y bizcochos,286.67,g,7.67,5.0,53.33
31646,Alfajores negro,Alfajor de chocolate relleno de dulce de leche cubierto con chocolate semiamargo,Dore,Pan y productos de panadería,332.5,g,6.0,10.5,52.5
31647,Pan de miga,Pan sandwich,El mana hermanos,Pan y productos de panadería,242.0,g,7.2,1.8,48.0
31648,Pan lactal con salvado,Pan lacteado con salvado,El mana hermanos,Pan y productos de panadería,260.0,g,9.6,4.0,52.0
31649,Pan lactal blanco,Pan lacteado,El mana hermanos,Pan y productos de panadería,264.0,g,8.2,3.8,48.0
31650,Pan lactal multifibra,"Pan lacteado de salvado con semillas de lino,zapallo,sésamo,chia y avena arrollada",El mana hermanos,Pan y productos de panadería,316.0,g,11.8,10.0,48.0
31651,Torraditas dulces,Bizcocho dulces con saborizante vainilla,El mana hermanos,Pan y productos de panadería,280.0,g,7.33,2.33,56.67
31652,Bizcocho con queso,Bizcocho con sabor a queso,El mana hermanos,Galletitas y bizcochos,293.33,g,8.33,5.67,50.0
31653,Pre mezcla para preparar budín de chocolate y coco,Polvo para preparar budin de chocolate y coco,Victoria saludable,Premezclas,133.33,g,5.0,6.67,11.67
31654,Rebozador de semillas y harina de coco,Mezcla para rebozar,Victoria saludable,Mezclas,530.0,g,23.33,43.33,13.33
31655,Pre mezcla para preparar pan de molde de mani coco y girasol,"Polvo para preparar pan de molde de maní, coco y girasol",Victoria saludable,Premezclas,266.0,g,14.0,20.0,8.0
31656,Tapa para horno hojaldradas,Tapa para empanadas,El mana hermanos,Pan y productos de panadería,316.67,g,6.0,12.33,43.33
31657,Hojaldrada,Tapa para pascualina,El mana hermanos,Pan y productos de panadería,320.0,g,6.33,12.33,43.33
31658,Fécula de mandioca,,Granix,Harinas / sémolas / almidones,340.0,g,0.0,0.0,85.0
31659,Pan de panchos,Pan tipo viena,El mana hermanos,Pan y productos de panadería,266.0,g,8.2,4.8,48.0
31660,Pan de hamburguesa,Pan tipo viena,El mana hermanos,Pan y productos de panadería,266.0,g,8.2,4.8,48.0
31661,Masa para tapioca,,Mama yucca,Harinas / sémolas / almidones,223.33,g,0.0,0.0,53.33
31662,Tapas para freir,Tapa para empanadas,El mana hermanos,Pan y productos de panadería,296.67,g,6.67,8.0,46.67
31663,Prepizza,Pizza con salsa de tomate,El mana hermanos,Pan y productos de panadería,242.0,g,6.0,2.2,40.0
31664,Coquitos con queso,Bizcocho con sabor a queso,El mana hermanos,Pan y productos de panadería,283.33,g,8.67,3.67,53.33
31665,Grisines con queso,,El mana hermanos,Galletitas y bizcochos,330.0,g,8.0,11.33,50.0
31666,Pan rallado,,El mana hermanos,Pan y productos de panadería,310.0,g,9.33,0.0,63.33
31667,Pan con salvado con grasa,,El mana hermanos,Pan y productos de panadería,134.0,g,5.2,3.4,26.0
31668,Premium,Masa para tapioca,Mama yucca,Harinas / sémolas / almidones,223.33,g,0.0,0.0,53.33
31669,Maiz pisingallo,,Amanda,Cereales,315.56,g,10.89,3.56,60.0
31670,Fecula de mandioca,,Molienda grön,Harinas / sémolas / almidones,340.0,g,0.0,0.0,85.0
31671,Fecula de mandioca,,La suegra,Harinas / sémolas / almidones,350.0,g,0.0,0.0,85.0
31672,Sorrentino espina - queso muzarella,Pastas frescas rellenas: sorrentinos,Alfonsina,Pastas frescas rellenas,440.48,g,28.57,11.9,54.76
31673,Medialunas de manteca congeladas,,Mimen,Pan y productos de panadería,60700.0,g,230.0,770.0,1600.0
31674,Mini-pascualina,Tapas para pascualina,Alfonsina,Pastas frescas sin relleno,404.0,g,8.0,18.4,52.0
31675,Bizcochipa,Snack,El club de la chipa,Galletitas y bizcochos,185.0,g,2.2,7.3,28.0
31676,Fortuna,Arroz perlado tipo doble carolina calidad 00000,Amanda,Cereales,344.0,g,7.6,0.0,82.0
31677,Arroz pulido tipo largo fino calidad 00000,,Amanda,Cereales,344.0,g,5.8,0.0,80.0
31678,Arroz parboil tipo largo fino calidad 00000,,Amanda,Cereales,360.0,g,6.4,0.0,84.0
31679,Torta mixta,"Bizcochuelo sabor vainilla y sabor chocolate relleno con crema, duraznos, decorado con crema, cerezas, crocante de maní y producto de repostería a base de azúcar, grasa vegetal y cacao con aromatizante artificial etilvainillina",Libertad,Pan y productos de panadería,400.0,g,2.5,12.67,53.33
31680,Arrollado de dulce de leche,"Pionono sabor vainilla, relleno con dulce de leche repostero y decorado con dulce de leche repostero, crema artificial tipo chatilly, cerezas en almíbar sabor a maraschino y baño de respostería.",Libertad,Pan y productos de panadería,296.67,g,7.0,10.0,45.0
31681,Arrollado con crema y duraznos,"Pionono sabor vainilla, relleno con crema artificial tipo chatilly y duraznos en almíbar y decorado con crema artificial tipo chantilly, duraznos en almíbar, cerezas en almíbar sabor a maraschino y baño de repostería.",Libertad,Pan y productos de panadería,295.0,g,6.17,11.67,43.33
31682,Palitos salados,Snacks,Alemanitos,Productos a base de cereales,512.0,g,8.4,30.8,56.0
31683,Farofa agridulce con mostaza,Fariña de mandioca condimentada con mostaza. Libre de gluten. Sin t.A.C.C.,Regionales el gringo,Harinas aditivadas,382.86,g,2.29,10.0,68.57
31684,Farofa con ajo,Fariña de mandioca condimentada con ajo. Libre de gluten. Sin t.A.C.C.,Regionales el gringo,Harinas aditivadas,354.29,g,1.71,10.0,65.71
31685,Farofa chimichurri,"Fariña de mandioca condimentada con oregano, perejil, ají, ajo y pimienta. Libre de gluten. Sin t.A.C.C.",Regionales el gringo,Harinas aditivadas,371.43,g,2.29,10.0,68.57
31686,Farofa condimentada suave,"Fariña de mandioca condimentada con perejil, oregano, romero y tomillo . Libre de gluten. Sin t.A.C.C.",Regionales el gringo,Harinas aditivadas,371.43,g,2.29,10.0,68.57
31687,Torta selva negra,"Bizcochuelo de chocolate relleno con crema artificial tipo chantilly sabor chantilly, pulpa de frutillas y crema artificial tipo chantilly sabor chocolate y decorado con crema artificial tipo chantilly sabor chantilly, chocolate y cerezas en almíbar.",Libertad,Pan y productos de panadería,311.67,g,5.0,13.33,43.33
31688,Torta bombón,"Bizcochuelo de chocolate relleno con dulce de leche repostero, crema artificial tipo chantilly sabor a chocolate y chips de chocolate, decorado con crema artificial tipo chantilly sabor a chocolate y baño d e repostería semi amargo",Libertad,Pan y productos de panadería,300.0,g,6.0,11.67,45.0
31689,Torta de frutas,"Bizcochuelo sabor vainilla, relleno con crema artificial tipo chantilly sabor chantilly, pulpa de frutillas y duraznos en almíbar y decorado con crema artificial tipo chantilly sabor chantilly, duraznos en almíbar, crocante de maní, uvas, cerezas en almíbar y kiwi",Libertad,Pan y productos de panadería,273.33,g,6.5,10.0,40.0
31690,Torta de duraznos,"Bizcochuelo sabor vainilla, relleno con dulce de leche repostero, crema artificial tipo chantilly sabor chantilly y duraznos en almíbar, y decorado con crema artificial tipo chantilly sabor chantilly y duraznos en almíbar.",Libertad,Pan y productos de panadería,288.33,g,6.5,10.0,43.33
31691,Torta de frutillas,"Bizcochuelo sabor vainiila, relleno con crema artificial tipo chantilly sabor chantilly, pulpa de frutillas y crema artificial tipo chantilly sabor chocolate y decorado con crema artificial tipo chantilly sabor chantilly y pulpa de frutillas",Libertad,Pan y productos de panadería,303.33,g,6.5,13.33,40.0
31692,Torta delicioso de dulce de leche,"Bizcochuelo sabor vainilla, relleno con dulce de leche repostero y crema artificial tipo chantilly, y decorado con crema artificial tipo chantilly, dulce de leche repostero y crocante de maní",Libertad,Pan y productos de panadería,295.0,g,5.67,10.0,46.67
